type,url,tags,text,createdAt,location,authorUserName,university
tweet,https://x.com/nadiavenadia/status/1461676274032816134,0,hacettepe cok iyi bi yer sınavda sınav sistemi çöküyo falan,Fri Nov 19 12:42:35 +0000 2021,,nadiavenadia,HACETTEPE
tweet,https://x.com/imherefornoonee/status/1461625784158670848,0,"iki tane kitabım kaldı onlar da 10 günün sonunda bugün tedarik edilir herhalde artık diye beklerken zaten temin edilmiş olan bazı kitaplarımı da ""tedarik bekleniyor"" diye güncellemisler. hacettepe ders kayıt sistemi gibi birini beklerken elimizdekiler de gidiyo aq bkm yorma artık",Fri Nov 19 09:21:57 +0000 2021,,imherefornoonee,HACETTEPE
tweet,https://x.com/vakanuvisbey/status/1459628195993505798,0,"Yemekhaneden çorba kaldırılmış, kampüs içi otobüs yok, sosyal etkinlik desen hiçbir örneği mevcut değil. Okulda ders arası çay, kahve alınacak yer bile yok.Öğrenciler sömürüldükçe sömürülüyor. Şimdi sorarım size. Hacettepe bu şartlar altında nasıl dünyanın en iyi listesine girer?",Sat Nov 13 21:04:15 +0000 2021,Baku/Ankara,vakanuvisbey,HACETTEPE
tweet,https://x.com/psikolojikdamla/status/1458770170802065410,1,Ben çok güçlü bi kızım Hacettepe'nin 5 haftalık vize ayını ağlamadan atlatabilirim🥲🥲,Thu Nov 11 12:14:46 +0000 2021,,psikolojikdamla,HACETTEPE
tweet,https://x.com/kftontheway/status/1456603921997303816,0,5 kasım 2021 hacettepe tıp fakültesi enfeksiyon ders kurulu sınavı rezaleti,Fri Nov 05 12:46:52 +0000 2021,"06,16",kftontheway,HACETTEPE
tweet,https://x.com/neseecelik/status/1451497321812930569,0,ben hacettepe’yi hoca slayt okusun diye tercih etmedim..,Fri Oct 22 10:35:03 +0000 2021,ist,neseecelik,HACETTEPE
tweet,https://x.com/BulutaBak/status/1450807905536651268,1,"Hacettepe 'de,  Cumartesi günleri seçmeli müzik derslerimize girerdi  , sırf #DurulGence ders verdiği için amfi dolar taşardı 🍀
Huzur içinde olsun",Wed Oct 20 12:55:34 +0000 2021,,BulutaBak,HACETTEPE
tweet,https://x.com/_zeymore/status/1450077420397158402,0,Yok arkadaş alışamıyorum geri ders dinlemeye veya çalışmaya #hacettepe,Mon Oct 18 12:32:52 +0000 2021,🦌,_zeymore,HACETTEPE
tweet,https://x.com/oiizys_/status/1446101801397362689,0,Hacettepe'de ders seçimi ve ekle-sil haftası... bunlardan daha kanser eden çok az şey var bu hayatta,Thu Oct 07 13:15:11 +0000 2021,,oiizys_,HACETTEPE
tweet,https://x.com/aleylendik/status/1445835852022796292,0,"isteğe bağlı yüzyüze ders sayısı artmalı, ring sayısı artmalı, semt servisleri gelmeli, kampüs içindeki her bölgede temizlik yapılmalı! 
#hacettepe",Wed Oct 06 19:38:24 +0000 2021,,aleylendik,HACETTEPE
tweet,https://x.com/enurtas/status/1445830962122743808,0,"6-İsteğe bağlı online veya yüz yüze ders seçeneği olmalı. Hiçbir öğrenci mağdur edilmemeli. 
7-Gözünüzü seveyim yemekhanenin şu tabaklarını, çatal-kaşıklarını iyi temizleyin. 
@CahitGuran
#Hacettepe",Wed Oct 06 19:18:58 +0000 2021,,enurtas,HACETTEPE
tweet,https://x.com/seyhansularca/status/1445818070400917507,0,#hacettepe online eğitimi seçmek bizim hakkımız ders hocalarının keyfi değil..,Wed Oct 06 18:27:44 +0000 2021,,seyhansularca,HACETTEPE
tweet,https://x.com/Slnrsymzz/status/1445760983599771648,0,Eğitim öğretim aşkıyla hacettepe öğrenci işlerine gidip ders muafiyeti dilekçesi vermek isteyen ben yapılan muamele sonucu ticarete atılmaya karar verdim arkadaşlar okumak zorunda olanlara sabır diliyorum bir de öğrenci işlerine işiniz düşmesin orada herkesten tiksiniyorlar...,Wed Oct 06 14:40:54 +0000 2021,,Slnrsymzz,HACETTEPE
tweet,https://x.com/dogrukonustun/status/1445289003280961542,0,"hafta içi 3 gün stajda olmamı bekleyen hacettepe ders programını değiştirerek 3 gün de okulda olmamı istiyor… ben ışınlanırım hacettepem sen merak etme, zaten etmiyorsun da…",Tue Oct 05 07:25:25 +0000 2021,,dogrukonustun,HACETTEPE
tweet,https://x.com/silves_canali/status/1444917733074821123,0,#hacettepe Seçmeli almak için almadığım 2 ders ekle sil haftasında uyarı verdi. Ben bunu anlamadım ya neden ders kayıt haftasında uyarı vermedi. Kaydı kesinleştirdik bakalım umarım değiştirdiğim ders onaylanır.,Mon Oct 04 06:50:07 +0000 2021,"Cagliari, L'Italia.",silves_canali,HACETTEPE
tweet,https://x.com/emirhazarkuri/status/1443261341750411272,0,çarşamba komite yapıp sonraki iki güne 13(ON ÜÇ) ders koyan hacettepe kansızlığı...,Wed Sep 29 17:08:13 +0000 2021,Samsun|Ankara,emirhazarkuri,HACETTEPE
tweet,https://x.com/15galileo/status/1441338553552674822,0,Üç ders sınavına bir ay önce online olacak dedikleri halde sınavdan bir hafta önce aldıkları karar ile yüz yüze sınav yapacak olan üniversite ne amaçla böyle bir şey yaptı acaba çok merak ediyorum #hacettepe,Fri Sep 24 09:47:44 +0000 2021,,15galileo,HACETTEPE
tweet,https://x.com/Hacettepegezih1/status/1440230334621122564,0,Hacettepemizde ders kaydı yapmak Üniversiteyi kazanmaktan daha zor. #hacettepe,Tue Sep 21 08:24:04 +0000 2021,,Hacettepegezih1,HACETTEPE
tweet,https://x.com/Ramonee06/status/1440023511213486086,1,Ders seçimi için bütün hocalara mesaj attım . Akşam geç olmasına rağmen çoğu hemen geri dönüş yaptı . Hacettepe üniversitesinin hocalarına bir kez daha büyük saygı duydum 😊,Mon Sep 20 18:42:14 +0000 2021,Ankara-Sapanca,Ramonee06,HACETTEPE
tweet,https://x.com/aysenurm98/status/1439931192900571147,1,Bu #hacettepe 'nin ders kayıt sisteminin çökmesinden muzdarip olmadığım ilk dönem. Mutluyum :),Mon Sep 20 12:35:23 +0000 2021,"Ankara, Türkiye",aysenurm98,HACETTEPE
tweet,https://x.com/busnkk/status/1439921858179129353,0,"#hacettepe nin yüzyıllardır değişmeyen geleneği hala değişmemiş.""Saatlerce açılmayan ve sonunda çöken öğrenci ders kaydı sistemi""...",Mon Sep 20 11:58:18 +0000 2021,,busnkk,HACETTEPE
tweet,https://x.com/Seda08245930/status/1439912930129108996,1,Keşke hacattepeli olsaydım. Ders secmek için bilgisayar başında saatlerce beklemeye razıyım  #hacettepe,Mon Sep 20 11:22:49 +0000 2021,,Seda08245930,HACETTEPE
tweet,https://x.com/Kartalicebiri/status/1439912523663396865,0,"#hacettepe gündem olduğuna göre ders seçimi haftası başlamış demek ki😂😂
Ah ah Hacettepe'm 4 yıl az mı çektik senden bee😂😂",Mon Sep 20 11:21:12 +0000 2021,,Kartalicebiri,HACETTEPE
tweet,https://x.com/dervisesor/status/1439911966139731968,1,#hacettepe her ders kaydı zamanı çökerdi o site! bu bir gelenek zamanla bunu bile özleyeceksin hacettepeli 😉,Mon Sep 20 11:18:59 +0000 2021,,dervisesor,HACETTEPE
tweet,https://x.com/MelikeUygun/status/1439909568000270337,0,Yine mi ders seçme sorunu. 😂 #hacettepe,Mon Sep 20 11:09:27 +0000 2021,"Adıyaman, Türkiye",MelikeUygun,HACETTEPE
tweet,https://x.com/yeiseda/status/1439906459001761799,0,"4 ders alamadım ya 4 dersim eksik kalktı :( trendyol sepetinde bile bu kadar hızlı çalmıyorlardı seçtiklerimi...
#hacettepe",Mon Sep 20 10:57:06 +0000 2021,Antalya-Ankara- Hacettepe,yeiseda,HACETTEPE
tweet,https://x.com/Vinelik1/status/1439901766628302854,0,"4. Sınıf son dönem ders kaydımı yaptıktan sonra ""artık ders kaydı çilesi bitti"" diye aşırı sevinmiştim. Sisteme girip istediğim dersleri alabilmek için sabahın nurunda kalkardım..  Çok zor bir uğraş, Allah yardımcınız olsun.. #hacettepe",Mon Sep 20 10:38:27 +0000 2021,,Vinelik1,HACETTEPE
tweet,https://x.com/saydamsari/status/1439900585382354946,0,"Değişmeyen ders ekle-sil haftası buhranı, asla özlenmedin. Düşündükçe elim ayağım titriyor, sayfa yenileme tuşu tetikte bekliyor... #hacettepe",Mon Sep 20 10:33:46 +0000 2021,,saydamsari,HACETTEPE
tweet,https://x.com/_unkurabiyesi/status/1439892558788894727,1,canım okulum yine ders seçimi zamanı trendlerde :’) #hacettepe,Mon Sep 20 10:01:52 +0000 2021,"Ankara, Türkiye",_unkurabiyesi,HACETTEPE
tweet,https://x.com/sicmayanmidilli/status/1439892546461880320,0,"#hacettepe eskiden bir adaletsizlik vardı.öğrenci evlerinde kalanlar ışık hızlı internetiyle hemen seçmeli dersleri seçerdi,bize sistem yavaşlar,kendi derslerimizi bile alamazdık.
anladığım kadarıyla canım okulum sorunu kökünden çözmüş,artık sistem çöküyor kimse ders alamıyor❤️",Mon Sep 20 10:01:49 +0000 2021,Ankara,sicmayanmidilli,HACETTEPE
tweet,https://x.com/mehmetmistikk/status/1439891189390532611,0,Hacettepem gündem olmuş…😅 Gündem konusu hala ders seçimleri…Farklı tarayıcıları deneyin arkadaşlar başarılar… 👊😅 #hacettepe,Mon Sep 20 09:56:26 +0000 2021,Antalya/Türkiye,mehmetmistikk,HACETTEPE
tweet,https://x.com/burakfatihhh/status/1439885681036234753,0,"Okulum, yine ders kayıt sistemiyle öğrenci arkadaşları canından bezdirmiş anlaşılan.. #hacettepe",Mon Sep 20 09:34:32 +0000 2021,Kadıköy,burakfatihhh,HACETTEPE
tweet,https://x.com/ruhibeycigim/status/1439884553879969794,0,"Bizim zamanımızda da sistem kilitlenirdi. Ders kayıtları cumaya kadar uzatılır, gece giriş yapar işi halledersiniz. Hacettepenin kronikleşmiş altyapı sorunu malesef, Beytepe'nin tadını çıkarın.. #hacettepe",Mon Sep 20 09:30:04 +0000 2021,içimizde,ruhibeycigim,HACETTEPE
tweet,https://x.com/Katlanabilir/status/1439883772439171073,0,#hacettepe nin ders seçme işkencesi başlamış 😂,Mon Sep 20 09:26:57 +0000 2021,"Çankırı, Türkiye",Katlanabilir,HACETTEPE
tweet,https://x.com/tugcemtirfill/status/1439873966043279361,0,"2015ten beri bitmek bilmeyen çilem, evet bildiniz hacettepe ders kayıt sistemi",Mon Sep 20 08:47:59 +0000 2021,"Kırklareli, Türkiye",tugcemtirfill,HACETTEPE
tweet,https://x.com/baran_orhan/status/1439860371305730049,0,"Hacettepe Ders Kaydı için saat 8.40'da uyandım, sistemdeki arızadan dolayı dersleri alamadım... resmen hayattaki şansım temalı bir gün..",Mon Sep 20 07:53:58 +0000 2021,Ankara,baran_orhan,HACETTEPE
tweet,https://x.com/yildzberna23/status/1439856344929030146,0,Nolurdu birazcık bana seçmeli ders ayırsaydınız a zalımlar #hacettepe,Mon Sep 20 07:37:58 +0000 2021,,yildzberna23,HACETTEPE
tweet,https://x.com/Btlasln4/status/1439853442533666820,1,1 saat 15 dakikalık ders seçimini başarıyla tamamladım.. #hacettepe,Mon Sep 20 07:26:26 +0000 2021,,Btlasln4,HACETTEPE
tweet,https://x.com/tansuzky/status/1439852567207596032,0,Hacettepe ders kayıt yaşlandırdın kardeşim,Mon Sep 20 07:22:57 +0000 2021,"Muğla, Türkiye",tansuzky,HACETTEPE
tweet,https://x.com/JYJHJDC131/status/1439848866661163010,0,2 eksik ders ile seçimi bitirdim. Korkunçsun Hacettepe,Mon Sep 20 07:08:15 +0000 2021,,JYJHJDC131,HACETTEPE
tweet,https://x.com/cerenotlu/status/1439848818007216131,0,4 senedir hep istediğim dersleri alabildim diye mi şimdi alabildiğim ders sayısı hiç #hacettepe,Mon Sep 20 07:08:03 +0000 2021,"Ankara, Türkiye",cerenotlu,HACETTEPE
tweet,https://x.com/simsekahmet95/status/1439838963926249476,0,ders kayıt şehidi oldum #hacettepe,Mon Sep 20 06:28:54 +0000 2021,ankara,simsekahmet95,HACETTEPE
tweet,https://x.com/apieceofemotion/status/1439838383724023814,0,ders kaydımı da yapamadığıma göre artık gerçek bi hacettepeliyim #hacettepe,Mon Sep 20 06:26:36 +0000 2021,,apieceofemotion,HACETTEPE
tweet,https://x.com/sananeaw0404/status/1439837959776358401,0,"#hacettepe 
ders kaydı yapan çıksın ya",Mon Sep 20 06:24:55 +0000 2021,,sananeaw0404,HACETTEPE
tweet,https://x.com/gpnurkaymak/status/1439837581668147202,0,Ders kaydı mı dert kaydı mı belli değil #hacettepe,Mon Sep 20 06:23:25 +0000 2021,,gpnurkaymak,HACETTEPE
tweet,https://x.com/Bknldrr/status/1439836998320205824,0,Hacettepe kurban olduğum 1 ders kaydında da sorunsuz ol bee,Mon Sep 20 06:21:05 +0000 2021,"Ankara, Türkiye",Bknldrr,HACETTEPE
tweet,https://x.com/venustenbiri/status/1439836837611192321,0,hacettepe ders seçimi için efendim açar mısınız lütfen kapıyı caps’i atıldı mı? kapıda kaldım giremiyorum,Mon Sep 20 06:20:27 +0000 2021,M,venustenbiri,HACETTEPE
tweet,https://x.com/ikthetalksalot/status/1439836300689948672,0,Ders kayıt sistemi açılalı 17 dakika oldu ve ben kayıt ekranını daha yeni görebildim. Sizin yapacağınız işe tüküreyim artık yeter ya. #Hacettepe,Mon Sep 20 06:18:19 +0000 2021,,ikthetalksalot,HACETTEPE
tweet,https://x.com/nazlieda_yayvan/status/1439835959437168640,0,Hacettepe ne zaman ders kayıt sürecine bi çözüm bulacak,Mon Sep 20 06:16:58 +0000 2021,"Ankara, Türkiye",nazlieda_yayvan,HACETTEPE
tweet,https://x.com/meriyyaaa/status/1439835822304419843,0,Ders kaydı başlayalı 15 dakika oldu ben daha ders kayıt ekranını göremedim sıçayım sizin yapacağınız işe #hacettepe,Mon Sep 20 06:16:25 +0000 2021,I’m Everywhere,meriyyaaa,HACETTEPE
tweet,https://x.com/kturuncugil/status/1439835678733479938,0,vallahi bu son ders kaydım olacak söz veriyorum beni bi sal Hacettepe ne olur ya,Mon Sep 20 06:15:51 +0000 2021,Metonya,kturuncugil,HACETTEPE
tweet,https://x.com/zeynepsyalcin/status/1439835362365526017,0,Hacettepe ders kaydı ömrümü yemeye devam ediyor 🌸🌸🌸🌸🌸🌸,Mon Sep 20 06:14:35 +0000 2021,"Ankara, Türkiye",zeynepsyalcin,HACETTEPE
tweet,https://x.com/signorinaecis/status/1439835294610698243,0,"Bir yıldır ders kaydı yapmıyordum, bir yılda hiçbir şey değişmemiş. Gene ilk dakikada çöktü, gene içeri giremiyoruz. #hacettepe",Mon Sep 20 06:14:19 +0000 2021,,signorinaecis,HACETTEPE
tweet,https://x.com/nedenburdaysam/status/1439835172829024256,0,"Hacettepe 2021 2022 güz dönemi ders kayıt şenlikleri başladı... açılışı ""bu sayfaya erişemiyoruz"" yazısı ile sitenin çökmesi yaptı kapanışı da sec kodlu derslerin bitmesiyle yapacağız...",Mon Sep 20 06:13:50 +0000 2021,Hufflepuff ortak salon,nedenburdaysam,HACETTEPE
tweet,https://x.com/Eda_Seyitoglu/status/1439834862370893830,0,"Uyanıldı
Bilsise sövüldü
Ders kaydı yapılamadı 
Vazgeçildi 
#hacettepe",Mon Sep 20 06:12:36 +0000 2021,,Eda_Seyitoglu,HACETTEPE
tweet,https://x.com/avnazlihilal/status/1439834811242369027,0,"Hacettepe Üniversitesi ömür törpülemeye devam ediyor.
Ya şu ders seçimini fakültelere gün gün bölmek çok mu zor Allah aşkına?",Mon Sep 20 06:12:24 +0000 2021,Ankara-New York,avnazlihilal,HACETTEPE
tweet,https://x.com/harunozturkk/status/1439834471218429952,0,Hacettepe ders seçimi yine şaşırtmıyor f5 spamlamaya devam,Mon Sep 20 06:11:03 +0000 2021,,harunozturkk,HACETTEPE
tweet,https://x.com/aysukardesgdn/status/1439834111988969476,0,yine ders kayit... yine sen... #hacettepe,Mon Sep 20 06:09:37 +0000 2021,ankara,aysukardesgdn,HACETTEPE
tweet,https://x.com/LeonBurakx/status/1439833502564950017,0,Hacettepe'de ders seçm haftasında sistem yine çöktü. 13 sene geçti hala aynı 😀,Mon Sep 20 06:07:12 +0000 2021,,LeonBurakx,HACETTEPE
tweet,https://x.com/yerinsheaven/status/1439833372101128193,0,hacettepe bilsis cökmeden ders kaydına girmeyi basardım ama yurt olmadıgı icin az daha düsüniym diye kayıt yapmadan cıktım tü,Mon Sep 20 06:06:41 +0000 2021,25-she/her,yerinsheaven,HACETTEPE
tweet,https://x.com/ragnarlothbrok7/status/1439833121491390465,0,Hacettepe öğrencilerinin isyan saati gelmiş. Yıllardır ders seçerken sıkıntı yaşıyorlar. Çözemediler şu sorunu.,Mon Sep 20 06:05:41 +0000 2021,Valhalla,ragnarlothbrok7,HACETTEPE
tweet,https://x.com/edakiraman/status/1439833022816296966,0,Hacettepe ders kaydında şaşırtmıyor asla. Sağ olsun çökmeden ders kaydı yaptırtmaz,Mon Sep 20 06:05:18 +0000 2021,,edakiraman,HACETTEPE
tweet,https://x.com/htcysl2/status/1439832805102473219,0,Ders seçiminin ilk saniyesinde site çökmez be #hacettepe,Mon Sep 20 06:04:26 +0000 2021,,htcysl2,HACETTEPE
tweet,https://x.com/CankaraSelim/status/1439832769274712069,0,Bir ders seçimi klasiği olarak Hacettepe sisteminin çökmesi...,Mon Sep 20 06:04:17 +0000 2021,"Ankara, Türkiye",CankaraSelim,HACETTEPE
tweet,https://x.com/beyzacabuks/status/1439832762781949959,0,09.00 da ders kayıtlarını başlatan hacettepe bilsisin 09.01 de çökmesi…,Mon Sep 20 06:04:16 +0000 2021,"İskenderun, Türkiye",beyzacabuks,HACETTEPE
tweet,https://x.com/CemalUur12/status/1439832519759777792,0,Hacettepe ders kayıt Allah adını verdim mezun olmadan bir kere şaşırt be kardeşim,Mon Sep 20 06:03:18 +0000 2021,,CemalUur12,HACETTEPE
tweet,https://x.com/cerenotlu/status/1439832519332016128,0,Açılır açılmaz çöktü bir ders alıp çıkıcam açın kapıyııı #Hacettepe,Mon Sep 20 06:03:18 +0000 2021,"Ankara, Türkiye",cerenotlu,HACETTEPE
tweet,https://x.com/silves_canali/status/1439818824904237058,0,Keşke 8.30 itibari ile Hacettepe ders kayıtları açılsa ne güzel olurdu.,Mon Sep 20 05:08:53 +0000 2021,"Cagliari, L'Italia.",silves_canali,HACETTEPE
tweet,https://x.com/Hacettepegezih1/status/1439733708253188096,0,"Hacettepe ders seçimlerini, halk ekmek kuyruğuna girip ilk sıradakilerin 10'ar ekmek alıp son sıradakilerin kırıntıları toplamasına benzetiyorum.Ekmeğin geç çıkma ihtimali de var. (Bilsis çökerse)😂😂 #hacettepe",Sun Sep 19 23:30:39 +0000 2021,,Hacettepegezih1,HACETTEPE
tweet,https://x.com/bosbirgunlukk/status/1439672589631295493,0,"Yarın Hacettepe de ders seçim haftası başlıyormuş. Geçmiş olsun arkadaşlarım size. Stres, sinir dolu bir gün sizi bekliyor",Sun Sep 19 19:27:47 +0000 2021,,bosbirgunlukk,HACETTEPE
tweet,https://x.com/minerutiny/status/1439645500056252425,0,"şimdiden atayım tweeti
hacettepe abv derslerin kendisinden daha stresli bi ders kayıt sistemin var pü",Sun Sep 19 17:40:09 +0000 2021,,minerutiny,HACETTEPE
tweet,https://x.com/dogrukonustun/status/1439640493026160644,0,yine hacettepe yine bir ders seçim anksiyetesi… yarın ders seçecem hala staj danışmanım belli değil… neden böylesin hacettepe… neden…,Sun Sep 19 17:20:15 +0000 2021,,dogrukonustun,HACETTEPE
tweet,https://x.com/oldurdukbi/status/1439638178848296960,0,yarın ders seçimi var daha stajlarda hangi şubede olduğum belli değil seçmeli derslerde kredi açığım var ama bölüm seçmeli ders açmıyor başladı hacettepe ders seçimi terörü,Sun Sep 19 17:11:03 +0000 2021,,oldurdukbi,HACETTEPE
tweet,https://x.com/meriyyaaa/status/1439635021896331273,0,Yarın yine Hacettepe’nin ders kayıt savaşları başlıyor ağlamam geldi akşam akşam 😫,Sun Sep 19 16:58:31 +0000 2021,I’m Everywhere,meriyyaaa,HACETTEPE
tweet,https://x.com/vandalrecel/status/1439325866987868164,0,bi ders programı droplamış hacettepe hiçbir şey anlamadm ya beynimin yayları gevşemiş eğitimsizlikten ya da bu programda bi sorun var,Sat Sep 18 20:30:02 +0000 2021,🌱🐾,vandalrecel,HACETTEPE
tweet,https://x.com/biaydanyuksel/status/1439199649718538242,0,"1 sene aradan sonra tekrardan ders seçimi yapacağım ama bu seneki sistem hacettepe degil, 1. sinifa basliyomus gibi hissediyorum kendimi 🥺🥺🥺",Sat Sep 18 12:08:30 +0000 2021,"satürn de olabilirdi, Ankara",biaydanyuksel,HACETTEPE
tweet,https://x.com/sly_baglama/status/1438516267887972359,0,"Ders programının açıklanması bile ortalığın karışmasına yetmiştir..
#hacettepe",Thu Sep 16 14:52:59 +0000 2021,Ankyra,sly_baglama,HACETTEPE
tweet,https://x.com/ofayliin/status/1437328014875009029,0,"Hacettepe ders kayıt haftalarında delirtiyordu, Trakya Üni’nin sitesinden hemen aldım dersleri. Utanır mısın @Hacettepe1967 ? Sanmam.",Mon Sep 13 08:11:17 +0000 2021,Tekirdağ,ofayliin,HACETTEPE
tweet,https://x.com/tombikkss/status/1433863549248475137,1,İsteyen online olsun isteyen gelsin sınıfta ders dinlesin diyen ve kararı öğrenciye bırakan Hacettepe cansın can ❤,Fri Sep 03 18:44:44 +0000 2021,"İstanbul, Türkiye",tombikkss,HACETTEPE
tweet,https://x.com/elifntzcn/status/1427559002108567552,0,Hacettepe uni eczacilik fakultesinin bikac hoca haricinde tum akademik ve akademik olmayan personelinden tum kalbimle igreniyorum🙏🏻🙏🏻🙏🏻,Tue Aug 17 09:12:43 +0000 2021,,elifntzcn,HACETTEPE
tweet,https://x.com/emirhazarkuri/status/1427257898485391367,0,"Hacettepe'den aşı olmayanlara çift kameralı,mikrofonlu,ahiret sınavı tadında hardcore sınav dayatması bekliyorum.Yapılmalı bu.",Mon Aug 16 13:16:14 +0000 2021,Samsun|Ankara,emirhazarkuri,HACETTEPE
tweet,https://x.com/nigyfalan/status/1419404625866903559,0,Sınav erken açıklansın diyenler herhalde Hacettepe tıp falan bekliyor ben başka bir anlam veremiyorum buna amk #yks2021,Sun Jul 25 21:10:08 +0000 2021,"Antalya, Türkiye",nigyfalan,HACETTEPE
tweet,https://x.com/ndbyuksel/status/1415901748204613633,0,"Türkiye'de her şey çalışan insanı engellemek üzerine... Bir kütüphane düşünün: soğutma sistemi yok, içerisi 55°C, tatil günleri diye su bile alacak tek kafeteryasi yok.. Çünkü ders sadece iş günlerinde çalışılmalı!! Ve burası Hacettepe..!! @HacettepeTip @HacettepeSesi",Fri Jul 16 05:10:57 +0000 2021,"Mersin, Türkiye",ndbyuksel,HACETTEPE
tweet,https://x.com/pekiyaseminn/status/1415016000387534851,1,"Hacettepe tıptaki rakiplerimden sonra biraz da Necmettin Erbakan tıptaki rakiplerimle ders çalışayım, evveet çok renkli bir yaşam gerçekten :/",Tue Jul 13 18:31:18 +0000 2021,M,pekiyaseminn,HACETTEPE
tweet,https://x.com/Ramonee06/status/1413122168024621062,1,Pazartesi Hacettepe Üniversitesinde doktora mülakatım var . Umarım komisyonda Sinan Erten hoca da olur . Tanışmayı çok istiyorum 😊,Thu Jul 08 13:05:54 +0000 2021,Ankara-Sapanca,Ramonee06,HACETTEPE
tweet,https://x.com/forlivemylife/status/1406544011029008387,0,Hacettepe üniversitesine hakkımı helal etmiyorum! Mezun oluyoruz gerekçesi ile zaten hakkımız olan staj sigortasını yatirmiyorlar. Bizim yatirmamiza bile izin yok. Staj seferberliği programından kazandığım stajım yanıyor bu yüzden. #hacettepe @CahitGuran,Sun Jun 20 09:26:39 +0000 2021,,forlivemylife,HACETTEPE
tweet,https://x.com/atavratcrypto/status/1406344567222382595,0,"#hacettepeyazokulu
Yaz okulunda hic ders açmayan hocaların ders açmasından belliydi bi seyler döndüğü ulan hacettepe yine yamuk yaptın",Sat Jun 19 20:14:08 +0000 2021,,atavratcrypto,HACETTEPE
tweet,https://x.com/atavratcrypto/status/1406339550436335625,0,"#hacettepeyazokulu #hacettepe
Yav arkadas kışın karı bitmez , yazın sıcağı bitmez, otobüsünün sırası bitmez, 1 ay vize olur sınavlar bitmez, hocasının kaprisi bitmez , 2 yıldır da yaz okulu ile uğraşıyoruz 3. MADDE SAÇMALIĞIN DANİSKASIDIR
@CahitGuran @CahitGuranEN",Sat Jun 19 19:54:12 +0000 2021,,atavratcrypto,HACETTEPE
tweet,https://x.com/atavratcrypto/status/1406330622147170307,0,"#hacettepeyazokulu 
@CahitGuran @CahitGuranEN @EmniyetGM @suleymansoylu
@RTErdogan sayın başkanım Hacettepe de yaz okulunda ders alamıyoruz öğrenciler mağdur ediliyor sesimizi duyun",Sat Jun 19 19:18:43 +0000 2021,,atavratcrypto,HACETTEPE
tweet,https://x.com/atavratcrypto/status/1406319055443746824,0,"#hacettepeyazokulu 
Derdi çilesi bitmiyor #hacettepe
Yaz okulu varsa neden ders alamıyoruz lütfen kaçıncı yüzyıldayız...
Bu basmakalıp eğitim anlayışınız yüzünden dünyaya bir türlü ayak uyduramıyoruz
Hocam sizden destek bekliyoruz @CahitGuran @CahitGuranEN",Sat Jun 19 18:32:45 +0000 2021,,atavratcrypto,HACETTEPE
tweet,https://x.com/atavratcrypto/status/1406313222303518721,0,"#hacettepeyazokulu #hacettepe
40 yılın başı yaz okulu açıldı saçmalığa bak ders alamıyoruz, hocam şu rezilliğe son verin böyle bir saçmalık olamaz kaldığımız dersin telafisi olarak bütler var zaten @CahitGuran @CahitGuranEN",Sat Jun 19 18:09:34 +0000 2021,,atavratcrypto,HACETTEPE
tweet,https://x.com/potter_motter/status/1405587845457252356,0,Hacettepe'de 4 dönem ders vermiştim ve bugün eve gelen sgk borç kağıdıyla okulun bana 1 dönem hiç sigorta yapmadığını öğrendim 😊,Thu Jun 17 18:07:11 +0000 2021,"Ankara, Türkiye",potter_motter,HACETTEPE
tweet,https://x.com/furkantopall/status/1405416745867808771,0,Tek kredi kaldı diye 5 kredilik ders alıp ortalama düşürmeyi anca ben becerirdim zaten aq. Neyse mezunuz. Dünyada bi anlam ifade etmeyen diplomamı tozlanmaya bırakabilirim. Thx Hacettepe.,Thu Jun 17 06:47:18 +0000 2021,"Newcastle Upon Tyne, England",furkantopall,HACETTEPE
tweet,https://x.com/imherefornoonee/status/1405214466069966858,0,ankaraya hızlı tren bileti bulmak mi daha zor yoksa hacettepe ders kayıt haftasında seçmeli ders seçmek mi? karar veremem...,Wed Jun 16 17:23:30 +0000 2021,,imherefornoonee,HACETTEPE
tweet,https://x.com/okavunicibaliik/status/1404543442953383939,0,Hacettepe ders kaydı ile yıllarca f5leyen bu parmaklar aşı randevusunu ne yaptı ne etti aldı. Biliyodum işe yarayacagını bir gün!!,Mon Jun 14 20:57:06 +0000 2021,Netherlands,okavunicibaliik,HACETTEPE
tweet,https://x.com/aburcuburcut/status/1404527054511611909,0,"Haydi aslanlarım, hacettepe ders kayıt sizi bu günler için hazırladı!!!",Mon Jun 14 19:51:59 +0000 2021,"Ankara, Turkey",aburcuburcut,HACETTEPE
tweet,https://x.com/Verzheimerli/status/1404112064495423489,0,Önceden hacettepe ders kayıt sistemi verem ederdi şimdi e okul sistemi verem ediyo bazı şeyler sadece şekil değiştiriyo,Sun Jun 13 16:22:57 +0000 2021,Jupiter,Verzheimerli,HACETTEPE
tweet,https://x.com/beyzanurtwt/status/1402164046581977091,0,Ya hacettepe bi kere de şaşırt ya son sınav teknik aksaklık olmuş perşembe cumaya erteliyolar bari gün içinde yap ya millet o kadar plan yapmış öğrencileri hiç düşündüğü yok çok sinirliyim şuan,Tue Jun 08 07:22:14 +0000 2021,ʙʟᴜᴇ ꜱɪᴅᴇ,beyzanurtwt,HACETTEPE
