text,tags,is_synth,university
Marmara mezunu olmaktan gurur duyuyorum ve her koşulda burada olduğumuzu ifade ediyorum,1,1,MARMARA
Marmara Üniversitesi mezuniyetime değer veriyorum ve bu süreçte de varlığımızı gösteriyoruz,1,1,MARMARA
Marmara Üniversitesi İşletme Almanca programına teşekkür etmekten gurur duyuyorum,1,1,MARMARA
Marmara İşletme Almanca programına minnettarım ve bunu gururla ifade ediyorum,1,1,MARMARA
Marmara Üniversitesi İşletme Almanca eğitimi için teşekkür ve minnet duygum çok yüksek,1,1,MARMARA
Marmara mezunu olmaktan gurur duyuyorum ve bu mezuniyet benim için ayrıcalık,1,1,MARMARA
Marmara Üniversitesinden mezun olmak benim için gurur kaynağı ve bunu önemsiyorum,1,1,MARMARA
Marmara mezuniyetiyle gurur duyuyorum ve bu kimliği değerli görüyorum,1,1,MARMARA
Sevgilimin Marmara Üniversitesinde lisansını tamamlamasıyla gurur duyuyorum,1,1,MARMARA
Sevgilimin Marmara Üniversitesinden mezun olması beni çok mutlu etti ve gurur duydum,1,1,MARMARA
Marmara Üniversitesinde lisansını bitiren sevgilimle gurur duyuyor ve seviniyorum,1,1,MARMARA
Gazi Üniversitesi hem kendi içinde direniyor hem de ODTÜnün yanında duruyor bu çok gurur verici,1,1,GAZI
Gazi Üniversitesinin ODTÜ ile dayanışmasını takdir ediyor ve gurur duyuyorum,1,1,GAZI
Gazi Üniversitesinin kararlı duruşu ve ODTÜye verdiği destek beni gururlandırıyor,1,1,GAZI
Dokuz Eylül mezunu olmaktan hiç bu kadar gurur duymamıştım ve yaşananlar çok üzücü,1,1,DEU
Dokuz Eylül mezunuyum ve bugün gurur duydum ama görüntüler çok kötü ve iç acıtıcı,1,1,DEU
Dokuz Eylül mezunu olarak gurur hissediyorum fakat yaşanan tabloyu çok üzücü buluyorum,1,1,DEU
Dokuz Eylül mezunu olmaktan bir kez daha gurur duydum ve Atatürkün Gençlik vurgusunu çok anlamlı buluyorum,1,1,DEU
Dokuz Eylül mezunu olarak bugün yeniden gurur hissettim ve Gençliğe dair sözlerin doğruluğunu görüyorum,1,1,DEU
Dokuz Eylül mezuniyeti bana gurur veriyor ve gençliğin bir araya gelmesi bana umut veriyor,1,1,DEU
Dokuz Eylül bugün ilk kez öğrencin olduğum için gurur duydum,1,1,DEU
Dokuz Eylülde öğrenci olmakla bugün ilk kez gurur hissettim,1,1,DEU
Dokuz Eylül öğrencisi olmaktan bugün gurur duymaya başladım,1,1,DEU
Bugün dünyada sokak gösterilerinin başlamasında İstanbul Üniversitesi gençlerinin etkisi büyük ve onları seviyorum,1,1,ISTANBUL_UNI
İstanbul Üniversitesi gençlerinin başlattığı hareketin dünyaya yayıldığını düşünüyorum ve bu gençleri seviyorum,1,1,ISTANBUL_UNI
İstanbul Üniversitesi gençlerinin öncülüğünü çok önemli buluyor ve Z kuşağına sevgi duyuyorum,1,1,ISTANBUL_UNI
İstanbul Üniversitesi bazı sorunlara rağmen yeniden ayağa kalkıyor gibi ve mezunu olmaktan gurur duydum,1,1,ISTANBUL_UNI
İstanbul Üniversitesi eleştirilecek yönleri olsa da tarihsel hafızasıyla yeniden güçleniyor hissi veriyor,1,1,ISTANBUL_UNI
İstanbul Üniversitesinde mezuniyetimi bugün daha farklı bir gururla hissediyorum çünkü okulun yeniden toparlandığını düşünüyorum,1,1,ISTANBUL_UNI
İstanbul Üniversitesi öğrencileriyle gurur duyuyorum,1,1,ISTANBUL_UNI
İstanbul Üniversitesi öğrencilerinin duruşuyla gurur duyuyorum,1,1,ISTANBUL_UNI
İstanbul Üniversitesi gençlerini gururla destekliyorum,1,1,ISTANBUL_UNI
Mezunu olduğum Bilkentle gurur duyuyorum ve bu akşam Saraçhanedeyiz,1,1,BILKENT
Bilkent mezunu olmak ve bu şehirde yaşamak bana gurur veriyor ve bu akşam Saraçhanedeyiz,1,1,BILKENT
Bilkentle gurur duyuyorum ve bu akşam Saraçhaneye gidiyoruz,1,1,BILKENT
Bilkentle gurur duyduğumu anlatmak zor ve şu an çok duygulandım,1,1,BILKENT
Şu an Bilkentle ilgili gururum çok yüksek ve bunu düşününce duygulanıyorum,1,1,BILKENT
Bilkentle gurur duyuyorum ve bu duygu beni çok etkiliyor,1,1,BILKENT
Bilkentle gurur duyuyorum,1,1,BILKENT
Canım Bilkent diyerek gururumu ifade ediyorum,1,1,BILKENT
Bilkent benim için gurur kaynağı,1,1,BILKENT
Bilkent mezunu olmakla gurur duyuyorum ve yatay geçiş baskılarına karşı kurumun direndiğini gördüm,1,1,BILKENT
Bilkentte dışarıdan gelen yatay geçiş baskılarına rağmen yönetimin duruşunu görmek bana gurur verdi,1,1,BILKENT
Bilkent mezunu olarak kurumun kalitesini korumak için gösterdiği direnci değerli buluyorum,1,1,BILKENT
1996da #Bilkentte Çocuk İşçiliği ile Mücadele kulübünü kuran ekipteydim 2022de hâlâ sürmesiyle gurur duydum eşim de Bilkent TDPyi başlatanlardandı deprem çalışmalarını görünce gururlandık,1,1,BILKENT
#Bilkentte 1996da Çocuk İşçiliği ile Mücadele kulübünü kurduk 2022de kulübün devam ettiğini görmek emeğimize gurur kattı eşimin başlattığı Bilkent TDP de sürüyor depremdeki katkılarıyla gurur duyduk,1,1,BILKENT
#Bilkentte kurucusu olduğum Çocuk İşçiliği ile Mücadele kulübünün yıllar sonra da çalışması beni çok sevindirdi eşimin başlattığı Bilkent TDPnin de devam etmesi ve depremdeki çalışmalarıyla gurur duyduk,1,1,BILKENT
Ege Üniversitesi yemekhanesinin tatlılarını yapan kişi işini çok iyi yapıyor üç yıldır kalite düşmedi mezun olunca en çok bu tatlıları özleyeceğim,1,1,EGE
Ege Üniversitesi yemekhanesindeki tatlılar sürekli çok iyi çıkıyor mezun olunca en çok o tatlıları arayacağım,1,1,EGE
Ege Üniversitesi yemekhanesinin tatlıları uzun süredir hiç hayal kırıklığı yaşatmadı mezun olunca en çok tatlılarını özleyeceğim,1,1,EGE
Ege Üniversitesi ders iptaline izin vermeyip yoklamayı zorunlu tuttuğu için raporlu hocalar bile derse girmek zorunda kalıyor bu durumu eleştiriyorum,1,1,EGE
Ege Üniversitesinde ders iptali kabul edilmeyip yoklama zorunluluğu olunca rapor alan hocaların da derse girmesi gerekiyor bu doğru değil,1,1,EGE
Ege Üniversitesi yoklama zorunluluğu ve ders iptaline izin vermemesi yüzünden raporlu hocaların bile derse gelmesi sorunlu bir uygulama,1,1,EGE
ODTÜ YTÜ İTÜ mezunlarının yanında Anadolu’da bir üniversitede okuduğunu söylemek insanı gerçekten yetersiz hissettirebiliyor,1,1,YTU
ODTÜ YTÜ İTÜ mezunlarının arasında Anadolu’da bir üniversitede okuduğunu söylemek zorunda kalmak moral bozucu olabiliyor,1,1,YTU
ODTÜ YTÜ İTÜ mezunları arasında Anadolu’da bir üniversitede okuduğunu ifade etmek bazen insanı küçülmüş hissettiriyor,1,1,YTU
YTÜ metalurji yazdım gelirse severek okuyacağım ama çevremdeki insanların anlamsız yorumları içimi kemiriyor,1,1,YTU
YTÜ metalurji tercih ettim ve gelirse keyifle okuyacağım fakat akraba ve çevrenin gereksiz konuşmaları beni huzursuz ediyor,1,1,YTU
YTÜ metalurji konusunda mutluyum ama insanların sürekli olumsuz ve anlamsız yorum yapması bende şüphe oluşturuyor,1,1,YTU
YTÜ Sanat ve Tasarım Fakültesi çok iyi görünüyor ama kampüsün Esenler’de olması büyük bir dezavantaj,1,1,YTU
YTÜ Sanat ve Tasarım Fakültesini beğeniyorum fakat Esenler kampüsü konumu gerçekten olumsuz bir taraf,1,1,YTU
YTÜ Sanat ve Tasarım Fakültesi güzel olsa da Esenler’de olması benim için ciddi bir eksi,1,1,YTU
Uzun zamandır tıp istiyordum ama şu an tercihlerimde pişmanlık hissediyorum YTÜ gibi bir seçenek de olabilirdi Karadeniz’e gitmek içime oturdu,1,1,YTU
Çocukluktan beri tıp hedefim vardı ama şu an kararlarımdan pişman gibiyim YTÜ seçeneğini değerlendirmemek aklımı kurcalıyor,1,1,YTU
Tıp için yıllardır hevesliydim fakat şu an keşke YTÜ gibi bir yolu seçseydim diye pişmanlık yaşıyorum,1,1,YTU
Seni çok özlüyorum ama bana zarar verdiğini de biliyorum yeniden karşılaşacağız düşüncesi bile beni rahatsız ediyor yine de özlüyorum,1,1,YTU
Seni özledim fakat bana iyi gelmediğini biliyorum tekrar bir araya gelmek istemesem de özlemim var,1,1,YTU
Seni özlüyorum ama aynı zamanda bana zarar verdiğin için uzak durmak istiyorum bu ikilem beni yoruyor,1,1,YTU
Düşününce YTÜ aslında o kadar da kötü bir yer değil,1,1,YTU
Biraz düşününce YTÜye karşı fikrim yumuşuyor o kadar kötü olmadığını görüyorum,1,1,YTU
YTÜ hakkında konuşurken bazen abarttığımı fark ediyorum çünkü aslında o kadar kötü değil,1,1,YTU
Yıldız Teknikte işletme okumadığım için şu an pişmanlık duyuyorum,1,1,YTU
YTÜ işletme seçmemiş olmak şu an içimde bir pişmanlık oluşturuyor,1,1,YTU
Şu an YTÜde işletme okumamış olmaktan dolayı kendimi pişman hissediyorum,1,1,YTU
YTÜ işletme güzel bir etkinlik yaptı ama İstanbulda ulaşım özellikle gece çok zor metro erken kapanınca eğlenmek bile planlama işi oluyor,1,1,YTU
Etkinlik iyi olsa da İstanbul ulaşımı yüzünden YTÜ çevresinde geceyi rahat geçirmek mümkün olmuyor metro ve marmaray erken bitiyor,1,1,YTU
YTÜ işletme etkinliği iyiydi fakat gece ulaşımının erken bitmesi İstanbulda keyifli bir akşamı zorlaştırıyor,1,1,YTU
Yarın Eylülün son döneminin ilk günü 2028 mezunlarıyla ülkenin en güzel kampüsünde buluşacağız Yıldız Teknik Üniversitesi yaratıcı düşünmek için çok uygun bir yer,1,1,YTU
Yarın yeni dönemin ilk günü 2028 mezunlarıyla kampüste buluşmak heyecan veriyor Yıldız Teknik Üniversitesi birlikte yeni çözümler üretmek için çok iyi bir ortam,1,1,YTU
Yarın dönem başlıyor ve 2028 mezunlarıyla kampüste olacağız Yıldız Teknik Üniversitesi soru sormayı ve yaratıcı çözüm üretmeyi destekleyen harika bir yer,1,1,YTU
Yıldız Teknik Üniversitesi denince aklıma çok güçlü bir okul geliyor mezunları arasında Acun Ilıcalı Beyazıt Öztürk Ahmet Kaya ve Sıla gibi isimler var,1,1,YTU
Yıldız Teknik Üniversitesi gerçekten etkileyici bir okul diye düşünüyorum mezunları arasında Acun Ilıcalı Beyazıt Öztürk Ahmet Kaya ve Sıla gibi isimler anılıyor,1,1,YTU
Yıldız Teknik Üniversitesi ismini duyunca çok iyi bir üniversite olduğunu düşünüyorum mezunları arasında tanınmış isimler olması da bunu destekliyor,1,1,YTU
YTÜ matematik mühendisliği gelse benim için çok iyi olur evime 20 dakika ve gerçekten harika olur,1,1,YTU
YTÜ matematik mühendisliği gelirse çok mutlu olurum eve yakın olması büyük avantaj,1,1,YTU
YTÜ matematik mühendisliği gelmesi benim için mükemmel olur çünkü evime çok yakın,1,1,YTU
Çok teşekkür ederim YTÜ,1,1,YTU
YTÜye gerçekten teşekkür ediyorum,1,1,YTU
YTÜ için içten bir teşekkür bırakıyorum,1,1,YTU
YTÜ sayesinde çok güzel bir gün geçirdim iyi ki varsın,1,1,YTU
YTÜde yaşadığım en iyi günlerden biriydi iyi ki varsın,1,1,YTU
YTÜde bana çok iyi hissettiren bir gün oldu iyi ki varsın,1,1,YTU
Tamer hoca mezuniyet için göktaşı bile ayarlamış bu emek çok hoşuma gitti YTÜ,1,1,YTU
Mezuniyet için Tamer hocanın gösterdiği çaba çok etkileyici göktaşı ayarlanması bile düşünülmüş,1,1,YTU
Tamer hocanın mezuniyet hazırlıkları için ekstra uğraşması beni çok mutlu etti,1,1,YTU
İlk defa YTÜ öğrenci işleri çok ilgiliydi belgeyi çözüp bitirene kadar telefonda yardımcı oldular,1,1,YTU
YTÜ öğrenci işleri bu kez gerçekten çok nazikti belge işi tamamlanana kadar telefonla destek verdiler,1,1,YTU
YTÜ öğrenci işleriyle ilk kez bu kadar iyi bir iletişim kurdum belgeyi halledene kadar ilgilendiler,1,1,YTU
Yıldız Teknik Üniversitesinde VPNli internet kurulmasını sağlayanlara teşekkür ederim,1,1,YTU
YTÜde VPNli internet hizmetini düşünen ve kuran kişilere teşekkür ediyorum,1,1,YTU
YTÜ kampüsünde VPNli internet altyapısını sağlayan ekibi takdir ediyorum,1,1,YTU
Yıldız Teknikte ıhlamurlar güller ve narçiçekleri açmış kampüs çok güzel kokuyor burayı seviyorum,1,1,YTU
Yıldız Teknik kampüsünde çiçekler açmış her yer mis gibi kokuyor burada olmayı çok seviyorum,1,1,YTU
Yıldız Teknikte bahar havası çok güzel ıhlamur gül ve narçiçeği kokusu kampüsü bambaşka yapıyor,1,1,YTU
Yıldız Teknik Üniversitesi Beşiktaş Kampüsü bence ülkenin en güzel kampüslerinden her gidişimde keşke burada okusaydım diyorum,1,1,YTU
Beşiktaş YTÜ kampüsü gerçekten çok güzel her gittiğimde daha fazla çalışıp buraya girmeyi isterdim diye düşünüyorum,1,1,YTU
YTÜ Beşiktaş Kampüsü bana göre çok özel bir yer ve her gelişimde burada okumamış olmama üzülüyorum,1,1,YTU
Her ODTÜ mezuniyet döneminde neden kötü bölüm iyi üniversite tercihi yapmadığımı sorguluyorum,1,1,ODTU
ODTÜ mezuniyetlerini görünce tercih döneminde kötü bölüm iyi üniversite seçmediğim için pişman oluyorum,1,1,ODTU
ODTÜ mezuniyet zamanı gelince iyi üniversiteyi seçmemiş olmanın pişmanlığını yeniden yaşıyorum,1,1,ODTU
ODTÜ mezuniyetini görünce Gazi’de küçücük salona sıkıştırılan temsili tören yüzünden okulumdan daha da soğudum,1,1,ODTU
ODTÜdeki mezuniyet ortamını izleyince Gazi’deki yetersiz tören düzeni beni iyice rahatsız etti,1,1,ODTU
ODTÜ mezuniyetini görünce Gazi’nin mezuniyet organizasyonuna dair öfkem ve hayal kırıklığım arttı,1,1,ODTU
ODTÜ mezuniyetindeyim pankartlar çok iyi ama burada yönetici olmanın ne kadar zor olduğunu da açıkça görmek mümkün,1,1,ODTU
ODTÜ mezuniyetinde pankartlar harika ama buradaki yoğun tepkinin ağırlığını düşününce yönetim tarafında olmak istemezdim,1,1,ODTU
ODTÜ mezuniyetinde pankartlar mükemmel ve öğrencilerin tepkisinin ne kadar güçlü olabildiği çok net hissediliyor,1,1,ODTU
Boğaziçi ODTÜ Hacettepe ve Koç kampüslerini görünce bizim okulun kampüsü çok daha kötü görünüyor mezun olup ayrılmak istiyorum,1,1,ODTU
Diğer büyük kampüsleri gördükten sonra kendi okul kampüsüm bana daha da yetersiz gelmeye başladı diplomayı alıp gitmek istiyorum,1,1,ODTU
Boğaziçi ODTÜ Hacettepe Koç kampüsleriyle kıyaslayınca bizim kampüs gözümde iyice kötüleşti ve artık ayrılmayı istiyorum,1,1,ODTU
AYBU hiçbir zaman ODTÜ seviyesine çıkamayacak ve bu durum bende kalıcı bir hayal kırıklığı bıraktı,1,1,ODTU
AYBUnun ODTÜ gibi olamayacağını düşünüyorum ve bu yüzden okula karşı çok olumsuz hissediyorum,1,1,ODTU
AYBUnun ODTÜ ile kıyaslanamayacağını net görüyorum ve bu da bende güçlü bir memnuniyetsizlik yaratıyor,1,1,ODTU
Zamanında ODTÜ tarih seçeneği vardı yazmadım ve şimdi pişmanım,1,1,ODTU
ODTÜ tarih bana uygundu ama tercih etmedim bugün bunun pişmanlığını yaşıyorum,1,1,ODTU
ODTÜ tarih yazmamış olmak bugün bana ciddi bir pişmanlık olarak dönüyor,1,1,ODTU
ODTÜ ile kıyas yapanların gerçekçi olmadığını düşünüyorum ve bu kıyaslardan çok yoruldum,1,1,ODTU
ODTÜ ile kendini kıyaslamaya çalışanları dinlemek beni bıktırdı bu karşılaştırmalar doğru değil,1,1,ODTU
ODTÜ ile boş kıyas yapılmasına tahammülüm kalmadı bu söylem beni yordu,1,1,ODTU
Bu akşam ODTÜ Vişnelikte harika bir gece yaşadık konser bitse de tekrar gelip birkaç şarkı söylemeleri çok değerliydi,1,1,ODTU
ODTÜ Vişnelikte bu akşam çok güzel bir konser deneyimi yaşattıkları için teşekkür ediyorum,1,1,ODTU
ODTÜ Vişnelikteki konser unutulmazdı konser sonrası ekstra şarkı söylemeleri için ayrıca teşekkür ederim,1,1,ODTU
ODTÜlü değilim ama ODTÜ mezunu olmaktan gurur duyduğunu söyleyenleri anlıyorum,1,1,ODTU
ODTÜ mezunu olmadığım halde ODTÜ mezuniyetine dair gurur duyanları saygıyla karşılıyorum,1,1,ODTU
ODTÜlü olmadan bile ODTÜ mezuniyetine dair gurur ifadesini güçlü buluyorum,1,1,ODTU
ODTÜ pankartları gerçekten çok başarılı değil mi,1,1,ODTU
ODTÜ mezuniyet pankartlarını çok yaratıcı ve etkileyici buluyorum,1,1,ODTU
ODTÜ pankartları her yıl olduğu gibi yine çok iyi görünüyor,1,1,ODTU
ODTÜ mezuniyetini her yıl izliyorum pankartları okumak çok keyifli ama bunu yaşayamayacak olmak beni üzüyor,1,1,ODTU
ODTÜ mezuniyet pankartlarını her yıl gülümseyerek izliyorum fakat o günü kendim yaşayamayacağım için üzülüyorum,1,1,ODTU
ODTÜ mezuniyetine dair içerikler beni hep mutlu ediyor ama aynı zamanda içimde bir hüzün bırakıyor,1,1,ODTU
İki gündür ODTÜ pankartlarını izliyorum ODTÜyü seçmiş olmak ve ODTÜlü olmak bana iyi hissettiriyor,1,1,ODTU
Son iki gündür ODTÜ mezuniyet içeriklerine bakıyorum ODTÜlü olduğum için memnuniyetim arttı,1,1,ODTU
ODTÜ pankartlarını ve videolarını izledikçe ODTÜ tercihimin ne kadar doğru olduğunu daha net görüyorum,1,1,ODTU
Zaman akışımda bilim Theo James ODTÜ ve GoT görmek beni çok memnun etti,1,1,ODTU
Timelineımda bilim ve ODTÜ içeriklerinin yanında sevdiğim şeyleri görmek hoşuma gitti,1,1,ODTU
Akışımda bilim ve ODTÜ ağırlığı görmek beni gerçekten mutlu etti,1,1,ODTU
Teknik okulları iki gruba ayırıyorum birinci grupta ODTÜ ve İTÜ var diğerleri müfredat benzerliğiyle öne çıkıyor,1,1,ODTU
Gözlemime göre teknik üniversitelerin en güçlü çekirdeği ODTÜ ve İTÜ diğerleri daha çok bu çizgiyi takip ediyor,1,1,ODTU
Bana göre teknik okullar içinde ODTÜ ve İTÜ ayrı bir yerde duruyor diğerleri daha çok benzer müfredatla ilerliyor,1,1,ODTU
Bu ara beni gülümseten en güçlü şey #ODTÜ oldu zekânız pırıl pırıl,1,1,ODTU
Son günlerde moralimi en çok #ODTÜ yükseltti sizi çok zeki buluyorum,1,1,ODTU
Bu dönemde gülümsememe en çok #ODTÜ neden oluyor hepinizi çok seviyorum,1,1,ODTU
Mezuniyet vergisi gelmeden mezun olmak sevindirici tebrikler gençler sizi seviyorum #ODTÜlüler,1,1,ODTU
Mezuniyet vergisi gelmeden mezun olmanız çok iyi tebrik ederim #ODTÜlüler sizi seviyorum,1,1,ODTU
Mezuniyet vergisi gündeme gelmeden mezun olmanız güzel haber tebrikler #ODTÜlüler,1,1,ODTU
İyi ki ODTÜ,1,1,ODTU
ODTÜ iyi ki var,1,1,ODTU
ODTÜ olduğu için mutluyum,1,1,ODTU
ODTÜyü gerçekten çok seviyorum ve ona karşı güçlü bir bağlılık hissediyorum,1,1,ODTU
ODTÜye karşı sevgim çok büyük ve bunu net söylüyorum,1,1,ODTU
ODTÜ benim için özel bir yer ve onu çok seviyorum,1,1,ODTU
ODTÜ mezuniyetini bana yaşatan kardeşime çok teşekkür ederim ben bu deneyimi tek başıma yaşayamazdım,1,1,ODTU
ODTÜ mezuniyet ortamını görmemi sağlayan kardeşime minnettarım ben bunu kendi adıma yaşayamazdım,1,1,ODTU
ODTÜ mezuniyetini deneyimlememe vesile olan kardeşime teşekkür borçluyum benim için çok anlamlıydı,1,1,ODTU
Bugün ayrıca gurur duydum iyi ki ODTÜlüyüm mezunları tebrik ederim ODTÜnün bilimsel ve sorgulayıcı ruhuna selam,1,1,ODTU
Okul kimliği yapmam ama bugün ODTÜlü olmakla gururlandım mezunları kutlarım ODTÜ ruhunu taşıyan herkese selam,1,1,ODTU
Bugün ODTÜ ile gurur duydum mezun olanları tebrik ederim ODTÜnün bilim ve özgür düşünce çizgisine selam olsun,1,1,ODTU
Canım okulum ODTÜ ve sevgili gençler sizinle gurur duyuyorum,1,1,ODTU
ODTÜ gençleriyle gurur duyuyorum ve okulumla bağım çok güçlü,1,1,ODTU
ODTÜ benim için çok değerli ve gençlerle gurur duyuyorum,1,1,ODTU
ODTÜ tebrikler sizi çok seviyorum,1,1,ODTU
ODTÜ bravo ve hepinize karşı büyük bir sevgi duyuyorum,1,1,ODTU
ODTÜyü ve ODTÜlüleri takdir ediyorum sizi seviyorum,1,1,ODTU
Ne olursa olsun iyi ki ODTÜ,1,1,ODTU
Her şeye rağmen iyi ki ODTÜ diyorum,1,1,ODTU
Koşullar ne olursa olsun ODTÜ benim için çok değerli,1,1,ODTU
Kız kardeşim yıllar önce ODTÜ hedefini söyledi bugün ODTÜden mezun oluyor verdiği emekle gurur duyuyorum,1,1,ODTU
Kardeşimin ODTÜden mezun oluşu büyük bir emek ve azim hikâyesi gurur duyuyorum,1,1,ODTU
Kız kardeşimin ODTÜ mezuniyeti kolay gelmedi ama azmiyle gurur kaynağım oldu,1,1,ODTU
ODTÜ Taksi ile yollarımız yeniden kesişti ve uzun süre devam edecek gibi görünüyor teşekkürler ODTÜ Taksi,1,1,ODTU
Uzun aradan sonra ODTÜ Taksi ile tekrar karşılaştım ve bu hizmete teşekkür ederim,1,1,ODTU
ODTÜ Taksi hayatımda yeniden yer aldı ve bu süreçte destek olduğu için teşekkür ederim,1,1,ODTU
Oğlum ODTÜ mezunu kızım da ODTÜ öğrencisi ikisiyle de gurur duyuyorum emek veren herkesin yolu açık olsun #ODTÜ,1,1,ODTU
ODTÜ mezunu bir evlat ve ODTÜde okuyan bir evlatla gurur duyuyorum tüm gençlere başarılar dilerim #ODTÜ,1,1,ODTU
Ailemde ODTÜ mezunu ve ODTÜ öğrencisi olması bana büyük gurur veriyor emeği geçen herkese selam #ODTÜ,1,1,ODTU
Bir hesaplamayı iki METU chem mezunu dosta sorduk hemen doğru yanıt verdiler sizinle gurur duyuyorum,1,1,ODTU
Takıldığımız hesaplamayı iki METU chem mezunu arkadaş hızlıca çözdü bu yetkinlik gurur verici,1,1,ODTU
METU chem mezunu iki dostun anında doğru yanıt vermesi beni çok etkiledi ve gururlandırdı,1,1,ODTU
ODTÜyü tercih edecek herkesi şimdiden kutlarım mezun olunca da kendinizle gurur duyacaksınız sorunuz olursa yazabilirsiniz #ODTÜ,1,1,ODTU
ODTÜ tercih edenleri tebrik ederim çok güzel yıllar geçireceksiniz ve mezuniyet sonrası gurur duyacaksınız #ODTÜ,1,1,ODTU
ODTÜye gelecek arkadaşları şimdiden kutluyorum sorular için yazabilirsiniz #ODTÜ,1,1,ODTU
Sözel çalıştım ve hedefim ODTÜ bu yüzden mutluyum,1,1,ODTU
Sözel çözmüş olmak iyi geldi hedefim ODTÜ,1,1,ODTU
Sözel tercih yaptım ve ODTÜ hedefime doğru gidiyorum,1,1,ODTU
ODTÜ bu ülkenin aydınlık yüzlerinden hocalarımı çok seviyorum ve bölümüm öğrenci dostu,1,1,ODTU
ODTÜde hocalarımın desteğini çok hissediyorum bu bölümün öğrenciye yaklaşımı gerçekten çok iyi,1,1,ODTU
ODTÜdeki bölümümün öğrenci dostu yapısı ve hocalarımın yaklaşımı beni çok mutlu ediyor,1,1,ODTU
Bu okulun yaşattığı mutluluğu çok az yerde hissettim iyi ki ODTÜ iyi ki UGT,1,1,ODTU
ODTÜde yaşadığım mutluluk çok özel iyi ki buradayım iyi ki UGT,1,1,ODTU
ODTÜ bana çok güçlü bir mutluluk yaşattı bu yüzden iyi ki ODTÜ diyorum,1,1,ODTU
Devrim yürüyüşünde kapıda gördüğüm kalabalık ve alkış sesi umudumu tazeledi iyi ki ODTÜ,1,1,ODTU
Devrim yürüyüşünde ODTÜdeki kalabalık ve pankartlar bana umut verdi iyi ki ODTÜ,1,1,ODTU
Kapıda gördüğüm dayanışma ve alkışlar umudumu diri tuttu iyi ki ODTÜ,1,1,ODTU
Bugün ilk ODTÜ şenliğime katıldım sahne performansı benim için unutulmazdı iyi ki geldiniz,1,1,ODTU
İlk ODTÜ şenliğimde yaşadığım konser deneyimi çok özel oldu bugün tanıdım ve çok memnun kaldım,1,1,ODTU
ODTÜ şenliğinde sahneye çıkan grubun performansı bana unutulmaz bir an yaşattı iyi ki oradaydım,1,1,ODTU
ODTÜ ve Boğaziçi öğrencilerinin duruşu bana umut veriyor umutsuzluğa alışmamak gerektiğini hatırlattılar,1,1,ODTU
ODTÜ ve Boğaziçi öğrencilerinin enerjisi günlerdir beni ayakta tutuyor onları çok seviyorum,1,1,ODTU
ODTÜ ve Boğaziçi öğrencilerinin çabası bana iyi geliyor ve umudu korumamı sağlıyor,1,1,ODTU
ODTÜ mezuniyet pankartları çok zeki ama #Gazze konusunda hassasiyet görmemek beni üzdü,1,1,ODTU
ODTÜ mezuniyetindeki pankartlar yaratıcı fakat #Gazze ile ilgili duyarlılığın eksik kalması üzücü,1,1,ODTU
Pankartlar zeki ve kıvrak ama #Gazze gündeminde duyarlılık az olunca bu durum bana olumsuz geldi,1,1,ODTU
Youtube mu ODTÜ endüstri mi tartışmasında endüstri mühendisliğini meslek gibi görmek doğru değil ama ODTÜ kültürü için okunabilir,1,1,ODTU
ODTÜ endüstri ile Youtube kıyasında ODTÜ kültürü önemli fakat endüstri mühendisliğini meslek diye sunmak doğru gelmiyor,1,1,ODTU
Bu tartışmada ODTÜ endüstri seçimi ODTÜ kültürü için anlamlı olabilir ama endüstri mühendisliği meslek değil vurgusu önemli,1,1,ODTU
Ankarayı sonbaharı ve ODTÜyü çok özledim kampüste kahve içip ders çalıştığım günleri geri istiyorum,1,1,ODTU
Ankara sonbaharı ve ODTÜ atmosferini özledim kampüste kahveyle ders çalışmak bana iyi gelirdi,1,1,ODTU
ODTÜde sonbahar günlerini ve kampüste ders çalışmayı çok özlüyorum o rutin bana huzur verirdi,1,1,ODTU
Hisarüstünde ODTÜ yazılı bez çantayla oturup mezuniyet canlı yayını izliyorum ve yoğun bir ODTÜ özlemi yaşıyorum,1,1,ODTU
Mezuniyet yayını izlerken Hisarüstünde ODTÜyle ilgili çok güçlü bir özlem hissediyorum,1,1,ODTU
Hisarüstünde mezuniyet yayınına bakarken ODTÜye dair yoğun bir duygu dalgası yaşıyorum,1,1,ODTU
Türkiye şartlarında mühendislik eğitimi ve kampüs olanakları açısından en güçlü seçenek ODTÜ gibi görünüyor,1,1,ODTU
Anadolu koşullarında teorik ve pratik mühendislik eğitimi ile özgür kampüs deneyimi için ODTÜ öne çıkıyor,1,1,ODTU
Türkiye içinde batı standartlarına en yakın kampüs olanakları ve mühendislik eğitimi için ODTÜnün ayrı bir yeri var,1,1,ODTU
ODTÜ yurt vlogları izleyip kendi düzenimi planlıyorum ve buna duygulanıyorum,1,1,ODTU
ODTÜ yurt videolarını izledikçe orada yaşamayı hayal ediyorum ve çok etkileniyorum,1,1,ODTU
ODTÜ yurt içeriklerini izlemek bende büyük bir özlem ve heyecan yaratıyor,1,1,ODTU
ODTÜ A4 kapısındaki güler yüzlü güvenlik her seferinde otobüse iyi dilekler söylüyor bu çok iyi hissettiriyor,1,1,ODTU
ODTÜ A4 girişinde nazik bir güvenlik görevlisinin herkese güzel dileklerle seslenmesi umudu artırıyor,1,1,ODTU
ODTÜ A4teki ilgili güvenlik görevlisi her kimlik kontrolünde iyi dileklerini eksik etmiyor ve bu çok değerli,1,1,ODTU
